id,object_name,chain,object_type,address,number,number_original,object_type_short,street,street_length
171536,Гринсайд,False,кафе,"город Москва, Наставнический переулок, дом 17, строение 1",35.0,35,кафе,Наставнический переулок,23
171540,Кафе,False,кафе,"город Москва, 78-й километр Московской Кольцевой Автодороги, дом 14, корпус 1",15.0,15,кафе,78-й километр Московской Кольцевой Автодороги,45
171555,Жар Птица,False,кафе,"Коровинское шоссе, дом 46, корпус 1",50.0,50,кафе,Коровинское шоссе,17
171568,Бауман,False,кафе,"город Москва, улица Фридриха Энгельса, дом 20, строение 1",90.0,90,кафе,улица Фридриха Энгельса,23
171594,Буфет в театре Эрмитаж,False,буфет,"город Москва, улица Новый Арбат, дом 11, строение 2",40.0,0,буфет,улица Новый Арбат,17
171596,Буфет в театре имени Евгения Вахтангова,False,буфет,"город Москва, улица Арбат, дом 26",40.0,0,буфет,улица Арбат,11
171600,Matcha Sushi Bento,False,предприятие быстрого обслуживания,"город Москва, Новопетровская улица, дом 6",20.0,20,фастфуд,Новопетровская улица,20
171630,Суши-бар,False,кафе,"город Москва, Варшавское шоссе, дом 141, корпус 10",4.0,4,кафе,Варшавское шоссе,16
171631,BREWERY&BAR POET,False,бар,"город Москва, Нижний Сусальный переулок, дом 5, строение 7",42.0,42,бар,Нижний Сусальный переулок,25
171638,Буфет «Геликон опера»,False,буфет,"город Москва, Большая Никитская улица, дом 19/13, строение 1",4.0,4,буфет,Большая Никитская улица,23
171639,Буфет «Булгаковский дом»,False,буфет,"город Москва, Большая Садовая улица, дом 10",4.0,4,буфет,Большая Садовая улица,21
171641,Буфет ЦДКЖ (Дом Культуры Железнодорожников),False,буфет,"город Москва, Комсомольская площадь, дом 4, строение 1",16.0,16,буфет,Комсомольская площадь,21
171642,Point 242,False,кафе,"город Москва, проспект Мира, дом 61",18.0,18,кафе,проспект Мира,13
171644,Буфет театра «Et Cetera»,False,буфет,"город Москва, Фролов переулок, дом 2",20.0,20,буфет,Фролов переулок,15
171646,Столовая - Буфет при ЦАТРА,False,столовая,"Суворовская площадь, дом 2",40.0,40,столовая,Суворовская площадь,19
171647,Музыкальный ресторан ЦДРИ,False,ресторан,"город Москва, Пушечная улица, дом 9/6, строение 1",100.0,100,ресторан,Пушечная улица,14
171655,PAUL,False,кафе,"город Москва, Лесная улица, дом 7",58.0,58,кафе,Лесная улица,12
171658,Магадан,False,ресторан,"город Москва, Берсеневский переулок, дом 3/10, строение 8",120.0,120,ресторан,Берсеневский переулок,21
171660,Пироги и Гирос,False,предприятие быстрого обслуживания,"город Москва, улица Шаболовка, дом 20",20.0,0,фастфуд,улица Шаболовка,15
171661,Wow Moscow Lounge,False,бар,"город Москва, Берсеневский переулок, дом 5, строение 1",44.0,44,бар,Берсеневский переулок,21
171810,КоржовЪ,False,кафе,"город Москва, проспект Мира, дом 62, строение 1",40.0,40,кафе,проспект Мира,13
171815,Лето близко,False,кафе,"город Москва, Цветной бульвар, дом 26, строение 1",50.0,50,кафе,Цветной бульвар,15
171827,Ешь Хлеб,False,кафе,"город Москва, Берсеневский переулок, дом 5, строение 1",38.0,38,кафе,Берсеневский переулок,21
171872,Улетные крылья,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171873,Фудмаркет. Дмитриев Ю.М.,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171874,Фудмаркет. Косорев и ко,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171876,Фудмаркет. Тонорян А.Г.,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171877,Фудмаркет. Орлов В.А.,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171878,Фудмаркет. Назимов Р.В.,False,кафе,"город Москва, улица Новый Арбат, дом 21",3.0,3,кафе,улица Новый Арбат,17
171879,Грузинская кухня LAZURI,False,кафе,"город Москва, улица Новый Арбат, дом 21",4.0,4,кафе,улица Новый Арбат,17
171880,Фудмаркет. Якубов Р.Я.,False,кафе,"город Москва, улица Новый Арбат, дом 21",4.0,4,кафе,улица Новый Арбат,17
171881,Кафе,False,предприятие быстрого обслуживания,"город Москва, улица Образцова, дом 12",1.0,1,фастфуд,улица Образцова,15
171882,"Фудмаркет. Тардатьян Ф.Г,",False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171883,Фудмаркет. Транспортные технологии,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171885,Фудмаркет. Дмитриев Е.Н.,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171887,Фудмаркет. Аргашокова О.В.,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171888,Вьетнамская кухня NGON,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171891,"Фудмаркет. Коноплина Е.А,",False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171893,Фудмаркет. Магрус,False,кафе,"город Москва, улица Новый Арбат, дом 21",35.0,0,кафе,улица Новый Арбат,17
171894,Стендап,False,кафе,"город Москва, улица Новый Арбат, дом 21",280.0,280,кафе,улица Новый Арбат,17
171897,Royce Club,False,бар,"город Москва, улица Новый Арбат, дом 21",47.0,47,бар,улица Новый Арбат,17
171899,Кафе 42 Coffee Shop,False,кафе,"город Москва, Малая Бронная улица, дом 28",25.0,25,кафе,Малая Бронная улица,19
171909,Бистро,False,магазин (отдел кулинарии),"город Москва, Ангелов переулок, дом 6",8.5,0,магазин,Ангелов переулок,16
171912,СОЛ,False,кафе,"город Москва, улица Солянка, дом 1/2, строение 1",50.0,50,кафе,улица Солянка,13
171915,Шаурма,False,предприятие быстрого обслуживания,"город Москва, Сиреневый бульвар, дом 64А",20.0,0,фастфуд,Сиреневый бульвар,17
171934,Кафе Пиццерия,False,кафе,"город Москва, 2-я Звенигородская улица, дом 12, строение 5",25.0,25,кафе,2-я Звенигородская улица,24
171942,Дядюшка Хо,False,кафе,"город Москва, Большая Семёновская улица, дом 27, корпус 1",10.0,10,кафе,Большая Семёновская улица,25
171943,Столовая,False,столовая,"город Москва, Дорожная улица, владение 21А",40.0,40,столовая,Дорожная улица,14
172006,Пекарня Маковка,False,магазин (отдел кулинарии),"город Москва, Сходненская улица, дом 50",8.5,0,магазин,Сходненская улица,17
172016,Кафе «Vlofte»,False,кафе,"город Москва, проспект Вернадского, дом 105",40.0,40,кафе,проспект Вернадского,20
172084,El Inka,False,ресторан,"город Москва, бульвар Генерала Карбышева, дом 8, строение 3",70.0,70,ресторан,бульвар Генерала Карбышева,26
172092,Кафе «Вареничная №1»,False,кафе,"город Москва, Верхняя Радищевская улица, дом 19/3, строение 1",146.0,146,кафе,Верхняя Радищевская улица,25
172107,Паб 885,False,бар,"город Москва, Большая Андроньевская улица, дом 25/33",30.0,30,бар,Большая Андроньевская улица,27
172114,Гамбринус,True,ресторан,"город Москва, Марксистская улица, дом 20, строение 1",165.0,165,ресторан,Марксистская улица,18
172121,Baristo Coffee,False,кафе,"город Москва, Таганская улица, дом 32/1, строение 1",30.0,30,кафе,Таганская улица,15
172137,Донер Горячая выпечка,False,кафетерий,"город Москва, Солнечногорская улица, дом 15, корпус 1",9.0,0,кафетерий,Солнечногорская улица,21
172140,Хлеб Насущный,True,кафе,"город Москва, Летниковская улица, дом 2, строение 2",16.0,16,кафе,Летниковская улица,18
172149,DONER KEBAB,False,кафе,"город Москва, Пушечная улица, дом 9/6, строение 1",35.0,0,кафе,Пушечная улица,14
172152,Столовая,False,столовая,"город Москва, 5-й Монетчиковский переулок, дом 7",176.0,176,столовая,5-й Монетчиковский переулок,27
172165,Город -Сад,False,магазин (отдел кулинарии),"город Москва, улица Остоженка, дом 27, корпус 1",30.0,30,магазин,улица Остоженка,15
172167,Бар «Крафтыч»,False,бар,"город Москва, Воронцовская улица, дом 48",40.0,40,бар,Воронцовская улица,18
172170,Суши стор,False,кафе,"город Москва, Сокольническая площадь, дом 9А",2.0,2,кафе,Сокольническая площадь,22
172171,Officina,False,ресторан,"город Москва, Большой Спасоглинищевский переулок, дом 9/1, строение 16А",40.0,40,ресторан,Большой Спасоглинищевский переулок,34
172178,Столовая,False,столовая,"город Москва, проспект Вернадского, дом 12Д",30.0,30,столовая,проспект Вернадского,20
172184,Кафе «Гренки»,False,кафе,"город Москва, Кавказский бульвар, дом 57",6.0,6,кафе,Кавказский бульвар,18
172187,Sky Фо Вьетнамская кухня,False,кафе,"город Москва, улица Ленинская Слобода, владение 26, строение 2",6.0,6,кафе,улица Ленинская Слобода,23
171675,МэйбиКофе,False,кафе,"город Москва, Нижний Сусальный переулок, дом 5, сооружение 2",10.0,10,кафе,Нижний Сусальный переулок,25
171679,"Шаурма, куры-гриль",False,предприятие быстрого обслуживания,"город Москва, улица Плющева, дом 18, корпус 1",20.0,0,фастфуд,улица Плющева,13
171685,Double Pizza,False,кафе,"город Москва, Театральный проезд, дом 5, строение 1",35.0,0,кафе,Театральный проезд,18
171688,HookahXV,False,кафе,"город Москва, Новинский бульвар, дом 15",25.0,25,кафе,Новинский бульвар,17
171697,Food Cafe,False,кафе,"город Москва, Пятницкое шоссе, дом 21, корпус 1",15.0,15,кафе,Пятницкое шоссе,15
171701,Фонбет,False,бар,"город Москва, улица Новый Арбат, дом 15",250.0,250,бар,улица Новый Арбат,17
171702,Рестобар 1-7,False,ресторан,"город Москва, Татарская улица, дом 1/7",50.0,50,ресторан,Татарская улица,15
171720,Django Lounge Кальян-бар,False,бар,"город Москва, Домостроительная улица, дом 1, корпус 1",70.0,70,бар,Домостроительная улица,22
171726,Кушавель,False,кафе,"город Москва, Салтыковская улица, дом 8",35.0,35,кафе,Салтыковская улица,18
171729,Larionov Grill & Bar,False,ресторан,"город Москва, город Московский, 3-й микрорайон, дом 21",120.0,120,ресторан,3-й микрорайон,14
171733,Vietexpress,False,кафе,"город Москва, 1-я Тверская-Ямская улица, дом 29, строение 1",35.0,35,кафе,1-я Тверская-Ямская улица,25
171738,Бар Крафтовое пиво,False,бар,"город Москва, Каширское шоссе, дом 8, корпус 1",20.0,20,бар,Каширское шоссе,15
171747,Art&Food,False,предприятие быстрого обслуживания,"город Москва, Открытое шоссе, дом 9, строение 14А",50.0,50,фастфуд,Открытое шоссе,14
171748,Кафе 5 +,False,кафе,"город Москва, Семёновская площадь, дом 7, корпус 17",46.0,46,кафе,Семёновская площадь,19
171749,100лоФФка,False,столовая,"город Москва, Варшавское шоссе, дом 132, строение 9",36.0,36,столовая,Варшавское шоссе,16
171750,Бар «Stoy bar»,False,бар,"город Москва, Валовая улица, дом 30",60.0,60,бар,Валовая улица,13
171759,Кальянная «МосКальян»,False,бар,"город Москва, Мантулинская улица, дом 12",80.0,80,бар,Мантулинская улица,18
171761,Римон,False,ресторан,"город Москва, Большой Спасоглинищевский переулок, дом 10, строение 1",30.0,30,ресторан,Большой Спасоглинищевский переулок,34
171763,Москальян,False,кафе,"город Москва, улица Арбат, дом 6/2",85.0,85,кафе,улица Арбат,11
171767,Кальянная «МосКальян»,False,бар,"город Москва, Садовая-Кудринская улица, дом 3А",35.0,35,бар,Садовая-Кудринская улица,24
171783,Кrispy Кreme,False,кафе,"город Москва, улица Арбат, дом 6/2",48.0,48,кафе,улица Арбат,11
171797,Shishas бар,False,кафе,"город Москва, Страстной бульвар, дом 8А",100.0,100,кафе,Страстной бульвар,17
171435,Крафтовый кофе-бар,False,кафетерий,"город Москва, проспект Мира, дом 102, корпус 2",9.0,0,кафетерий,проспект Мира,13
171438,Кафе «Pinsa Maestrello»,False,кафе,"город Москва, Мытная улица, дом 74",8.0,8,кафе,Мытная улица,12
171439,Кафе Georgian street food,False,кафе,"город Москва, Мытная улица, дом 74",16.0,16,кафе,Мытная улица,12
171447,МосКальян,False,кафе,"город Москва, Комсомольский проспект, дом 28",35.0,35,кафе,Комсомольский проспект,22
171448,ТИБЕТ,False,ресторан,"город Москва, Сретенский бульвар, дом 6/1, строение 2",50.0,50,ресторан,Сретенский бульвар,18
172212,Кафе Траттория,False,кафе,"город Москва, Вельяминовская улица, дом 6, строение 2",30.0,30,кафе,Вельяминовская улица,20
172215,Предприятие быстрого обслуживания «ДОДО Пицца»,True,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 14",20.0,0,фастфуд,Кировоградская улица,20
172244,Трактир,False,кафе,"город Москва, улица Врубеля, дом 13А",20.0,20,кафе,улица Врубеля,13
172247,Кафетерий AB Dali,False,кафетерий,"город Москва, Большая Садовая улица, дом 5, корпус 1",4.0,4,кафетерий,Большая Садовая улица,21
172249,СЛИВКИ ГУРМЭ,False,ресторан,"город Москва, Мясницкая улица, дом 13, строение 1",100.0,100,ресторан,Мясницкая улица,15
172250,Таверна Ягнёнок,False,кафе,"город Москва, Ботаническая улица, дом 29, корпус 1",130.0,130,кафе,Ботаническая улица,18
172259,Бар «Понти»,False,бар,"город Москва, Большой Патриарший переулок, дом 10",25.0,25,бар,Большой Патриарший переулок,27
172313,Шаурма,False,предприятие быстрого обслуживания,"город Москва, Ленинградский проспект, дом 58, строение 2",20.0,0,фастфуд,Ленинградский проспект,22
172385,Чихо,False,кафе,"город Москва, Кривоколенный переулок, дом 12, строение 10",24.0,24,кафе,Кривоколенный переулок,22
172389,Smoke Me in Wonderland,False,бар,"город Москва, Кривоколенный переулок, дом 14, строение 1",25.0,25,бар,Кривоколенный переулок,22
172390,Розетка и кофе,False,кафе,"город Москва, Мясницкая улица, дом 24/7, строение 3",20.0,20,кафе,Мясницкая улица,15
172394,Соло,False,кафе,"город Москва, Мясницкая улица, дом 24/7, строение 3",20.0,20,кафе,Мясницкая улица,15
172396,Па-Паэлья,False,кафе,"город Москва, Мясницкая улица, дом 22, строение 1",60.0,60,кафе,Мясницкая улица,15
172399,Донер,False,предприятие быстрого обслуживания,"город Москва, Мурановская улица, дом 12",20.0,0,фастфуд,Мурановская улица,17
172400,Чебуречная,False,предприятие быстрого обслуживания,"город Москва, улица Лескова, дом 22",20.0,0,фастфуд,улица Лескова,13
172407,Кебаб,False,предприятие быстрого обслуживания,"город Москва, улица Лескова, дом 22Г",20.0,0,фастфуд,улица Лескова,13
172418,Шаурум,False,кафе,"город Москва, город Зеленоград, корпус 317А, строение 1",12.0,12,кафе,корпус 317А,11
172445,Лотос,False,кафе,"город Москва, Инженерная улица, дом 1А",95.0,95,кафе,Инженерная улица,16
172458,Вьетнамская кухня,False,предприятие быстрого обслуживания,"город Москва, Щёлковское шоссе, дом 100, корпус 100",12.0,12,фастфуд,Щёлковское шоссе,16
172484,Шаурма,False,предприятие быстрого обслуживания,"город Москва, улица Лескова, дом 34А",20.0,0,фастфуд,улица Лескова,13
172488,Пекарня,False,предприятие быстрого обслуживания,"город Москва, улица Лескова, владение 1А, строение 1",20.0,0,фастфуд,улица Лескова,13
172490,Жаровня,False,кафе,"город Москва, 3-я улица Ямского Поля, дом 9",50.0,50,кафе,3-я улица Ямского Поля,22
172324,Кафе «Капитан Морган»,False,кафе,"город Москва, Дербеневская набережная, дом 7, строение 21",40.0,40,кафе,Дербеневская набережная,23
172327,Шаурма,False,закусочная,"город Москва, Нагорная улица, дом 37",10.0,0,закусочная,Нагорная улица,14
172329,Выпечка,False,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 13/12",20.0,0,фастфуд,Профсоюзная улица,17
172337,Кафе «FRESH CAFE»,False,кафе,"город Москва, проспект Андропова, дом 18, корпус 3",36.0,36,кафе,проспект Андропова,18
172345,ПИПЛ ЭНД ПАСТА,False,кафе,"город Москва, Цветной бульвар, дом 25, строение 1",20.0,20,кафе,Цветной бульвар,15
172349,Ресторан Сычуань,False,ресторан,"город Москва, Мичуринский проспект, дом 7, корпус 1",230.0,230,ресторан,Мичуринский проспект,20
172352,Кафе «Бистро»,False,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 128, корпус 2",20.0,0,фастфуд,Профсоюзная улица,17
172354,Кафе «PlovBox»,False,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 126, корпус 1",20.0,0,фастфуд,Профсоюзная улица,17
172223,Wok & Box,True,предприятие быстрого обслуживания,"город Москва, Дмитровское шоссе, дом 89",10.0,10,фастфуд,Дмитровское шоссе,17
172231,Кофейня «Мой кофе»,False,кафе,"город Москва, город Троицк, улица Полковника Милиции Курочкина, дом 17",10.0,10,кафе,улица Полковника Милиции Курочкина,34
172502,СУШИ WOK,True,кафе,"город Москва, улица Главмосстроя, дом 7",6.0,6,кафе,улица Главмосстроя,18
172504,Суши WOK,True,кафе,"город Москва, Семёновская площадь, дом 7, корпус 17А",35.0,0,кафе,Семёновская площадь,19
172509,Ribambelle,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",58.0,58,кафе,Ленинградское шоссе,19
172510,BQ Cafe & Osteria Mario,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",32.0,32,кафе,Ленинградское шоссе,19
172546,Тандыр Хаус,False,кафе,"город Москва, улица Генерала Белова, дом 19, корпус 4",3.0,3,кафе,улица Генерала Белова,21
172549,Столовая Время еды,False,столовая,"город Москва, 2-я Звенигородская улица, дом 13, строение 1",80.0,80,столовая,2-я Звенигородская улица,24
172551,Ресторан Le restaurant,False,ресторан,"город Москва, 2-я Звенигородская улица, дом 13, строение 1",86.0,86,ресторан,2-я Звенигородская улица,24
172583,Молочные коктели,False,предприятие быстрого обслуживания,"город Москва, Алтуфьевское шоссе, дом 86, корпус 1",20.0,0,фастфуд,Алтуфьевское шоссе,18
172614,Бургер Рус,False,кафе,"город Москва, улица Пришвина, дом 26",30.0,30,кафе,улица Пришвина,14
172617,Блинчик,False,кафе,"город Москва, Алтуфьевское шоссе, дом 70, корпус 1",10.0,10,кафе,Алтуфьевское шоссе,18
172619,Крошка Картошка,True,кафе,"город Москва, Алтуфьевское шоссе, дом 70, корпус 1",10.0,10,кафе,Алтуфьевское шоссе,18
172622,Бургер клаб,True,кафе,"город Москва, Алтуфьевское шоссе, дом 70, корпус 1",35.0,0,кафе,Алтуфьевское шоссе,18
172624,Пекарня,False,предприятие быстрого обслуживания,"город Москва, Алтуфьевское шоссе, дом 70, корпус 1",20.0,0,фастфуд,Алтуфьевское шоссе,18
172639,Винотека Кино Вино и Домино,False,магазин (отдел кулинарии),"город Москва, улица Новый Арбат, дом 24",8.5,0,магазин,улица Новый Арбат,17
172640,Coffe&Kitchen,False,кафетерий,"город Москва, улица Новый Арбат, дом 24",40.0,40,кафетерий,улица Новый Арбат,17
172645,Суши «Маки-Маки»,True,предприятие быстрого обслуживания,"город Москва, Каширское шоссе, дом 26",4.0,4,фастфуд,Каширское шоссе,15
172648,Шаурма,False,предприятие быстрого обслуживания,"город Москва, улица Черняховского, дом 4А",20.0,0,фастфуд,улица Черняховского,19
172651,Шаверма,False,предприятие быстрого обслуживания,"город Москва, Каширское шоссе, дом 44, корпус 1",28.0,28,фастфуд,Каширское шоссе,15
172653,Шаурма,False,предприятие быстрого обслуживания,"город Москва, Пролетарский проспект, дом 19, корпус 3",2.0,2,фастфуд,Пролетарский проспект,21
172655,KFC,True,предприятие быстрого обслуживания,"город Москва, Измайловское шоссе, дом 69Г",38.0,38,фастфуд,Измайловское шоссе,18
172667,Кофемаус,False,кафетерий,"город Москва, Садовая-Каретная улица, дом 4-6, строение 1",12.0,12,кафетерий,Садовая-Каретная улица,22
172679,Мята,False,кафе,"город Москва, Ялтинская улица, дом 2",26.0,26,кафе,Ялтинская улица,15
172680,Суши Вок,True,предприятие быстрого обслуживания,"город Москва, Воронежская улица, дом 44, корпус 1",20.0,0,фастфуд,Воронежская улица,17
172690,Кафе «Гурман»,False,кафе,"город Москва, Совхозная улица, дом 20",30.0,30,кафе,Совхозная улица,15
172718,Шаурма в пите,False,закусочная,"город Москва, улица Хачатуряна, дом 20А",10.0,0,закусочная,улица Хачатуряна,16
172723,Кафетерий «Чайная»,False,кафетерий,"город Москва, Каширское шоссе, дом 44, корпус 1",15.0,15,кафетерий,Каширское шоссе,15
172736,Кулинарная лавка «Печка»,False,кафе,"город Москва, Протопоповский переулок, дом 20",16.0,16,кафе,Протопоповский переулок,23
172739,Предприятие быстрого обслуживания «Кофикс»,False,предприятие быстрого обслуживания,"город Москва, Балаклавский проспект, дом 5А",5.0,5,фастфуд,Балаклавский проспект,21
172757,Baskin Robbins,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",20.0,20,кафе,Ленинградское шоссе,19
172759,WayMe,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",10.0,10,кафе,Ленинградское шоссе,19
172519,Zest,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",15.0,15,кафе,Ленинградское шоссе,19
172512,Кабуки,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",21.0,21,кафе,Ленинградское шоссе,19
172635,Столовая,False,столовая,"город Москва, Верхняя Красносельская улица, дом 2/1, строение 1",127.0,127,столовая,Верхняя Красносельская улица,28
172766,Franklin's Roll&Burger,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",30.0,30,кафе,Ленинградское шоссе,19
172768,Teremok,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",25.0,25,кафе,Ленинградское шоссе,19
172769,PhoBo,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",20.0,20,кафе,Ленинградское шоссе,19
172772,Ploveberry,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",35.0,35,кафе,Ленинградское шоссе,19
172774,Fornetto,False,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",20.0,20,кафе,Ленинградское шоссе,19
172799,Кафе «Керемет»,False,кафе,"город Москва, улица Борисовские Пруды, дом 1, строение 1",47.0,47,кафе,улица Борисовские Пруды,23
172802,HERITAGE,False,ресторан,"город Москва, Ленинградский проспект, дом 36, строение 33",90.0,90,ресторан,Ленинградский проспект,22
172815,Кафе «Pizza express 24»,False,кафе,"город Москва, город Троицк, Физическая улица, дом 8",12.0,12,кафе,Физическая улица,16
172816,Кулинария,False,магазин (отдел кулинарии),"город Москва, Большая Марфинская улица, дом 4А",8.5,0,магазин,Большая Марфинская улица,24
136085,Kombinat Deli Кафе Кулинария,False,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 15",45.0,45,фастфуд,Профсоюзная улица,17
158040,Кондитерская-пекарня Волконский,False,кафе,"город Москва, улица Кузнецкий Мост, дом 21/5",60.0,60,кафе,улица Кузнецкий Мост,20
107499,Ресторан «ASSUNTA MADRE»,False,ресторан,"город Москва, Поварская улица, дом 52/55, строение 2",100.0,100,ресторан,Поварская улица,15
69509,Кафе-бистро,False,кафе,"город Москва, Электродная улица, дом 14, строение 1",7.0,7,кафе,Электродная улица,17
124241,Кафе «Bocconcino»,False,кафе,"город Москва, Большой Патриарший переулок, дом 4",70.0,70,кафе,Большой Патриарший переулок,27
124441,The Mad Cook,False,ресторан,"город Москва, Цветной бульвар, дом 2",80.0,80,ресторан,Цветной бульвар,15
80922,Кафе Уорлд Чесс Рус Москва,False,кафе,"город Москва, Кудринская площадь, дом 1",40.0,40,кафе,Кудринская площадь,18
23812,Ресторан «Сахара»,False,ресторан,"город Москва, 34-й километр Московской Кольцевой Автодороги, владение 6",50.0,50,ресторан,34-й километр Московской Кольцевой Автодороги,45
24333,ОчаG,False,кафе,"город Москва, улица Ефремова, дом 12, строение 2",86.0,86,кафе,улица Ефремова,14
24372,Чайхана МиксМакс,False,кафе,"город Москва, Ленинградское шоссе, дом 8, корпус 2",30.0,30,кафе,Ленинградское шоссе,19
170142,Братья Караваевы,True,магазин (отдел кулинарии),"город Москва, проспект Мира, дом 116",15.0,15,магазин,проспект Мира,13
170985,Суши WOK,True,закусочная,"город Москва, Смольная улица, дом 24А",10.0,0,закусочная,Смольная улица,14
172494,Суши Wok,True,кафе,"город Москва, Бауманская улица, дом 50/12, строение 1",6.0,6,кафе,Бауманская улица,16
172496,Суши Wok,True,кафе,"город Москва, Бауманская улица, дом 33/2, строение 3",10.0,10,кафе,Бауманская улица,16
168694,Андерсон,True,ресторан,"город Москва, город Московский, улица Хабарова, дом 2",55.0,55,ресторан,улица Хабарова,14
171010,Семейное кафе и кондитерская «Андерсон»,True,кафе,"город Москва, Рублёвское шоссе, дом 28, корпус 1",98.0,98,кафе,Рублёвское шоссе,16
172533,Кулинарная лавка братьев Караваевых,True,кафе,"город Москва, Большой Сухаревский переулок, дом 2/24",38.0,38,кафе,Большой Сухаревский переулок,28
172535,Кулинарная лавка братьев Караваевых,True,кафе,"город Москва, Неглинная улица, дом 16А, строение 1",42.0,42,кафе,Неглинная улица,15
172536,Кулинарная лавка братьев Караваевых,True,кафе,"город Москва, проспект Мира, дом 26, строение 1",44.0,44,кафе,проспект Мира,13
172538,Кулинарная лавка братьев Караваевых,True,кафе,"город Москва, улица Щепкина, дом 33",43.0,43,кафе,улица Щепкина,13
170036,Папа Джонс,True,закусочная,"город Москва, улица Адмирала Руднева, дом 20",2.0,2,закусочная,улица Адмирала Руднева,22
169901,Папа Джонс,True,предприятие быстрого обслуживания,"город Москва, улица Зои и Александра Космодемьянских, дом 11-15, строение 1А",4.0,4,фастфуд,улица Зои и Александра Космодемьянских,38
170390,Пиццерия Папа Джонс,True,предприятие быстрого обслуживания,"город Москва, Снежная улица, дом 13, корпус 1",2.0,2,фастфуд,Снежная улица,13
171451,Папа Джонс,True,предприятие быстрого обслуживания,"город Москва, 3-я Владимирская улица, дом 29",20.0,0,фастфуд,3-я Владимирская улица,22
172192,Папа Джонс,True,ресторан,"город Москва, улица Большая Молчановка, дом 34, строение 2",30.0,30,ресторан,улица Большая Молчановка,24
170093,GRAND УРЮК,True,ресторан,"город Москва, Ленинградский проспект, дом 37Б",96.0,96,ресторан,Ленинградский проспект,22
172501,СушиШоп,True,кафе,"город Москва, Чонгарский бульвар, дом 19",4.0,4,кафе,Чонгарский бульвар,18
168723,Домино'с Пицца,True,кафе,"город Москва, Большая Очаковская улица, дом 40",8.0,8,кафе,Большая Очаковская улица,24
169645,Домино'с Пицца,True,кафе,"город Москва, улица Олеко Дундича, дом 3",6.0,6,кафе,улица Олеко Дундича,19
172518,Волконский,True,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",10.0,10,кафе,Ленинградское шоссе,19
167972,Кафе Волконский пекарня,True,кафе,"город Москва, Ленинский проспект, дом 67",22.0,22,кафе,Ленинский проспект,18
171245,Бургер Кинг,True,кафе,"город Москва, Новослободская улица, дом 24, строение 1",150.0,150,кафе,Новослободская улица,20
171595,Бургер Кинг,True,предприятие быстрого обслуживания,"город Москва, Новопетровская улица, дом 6",20.0,20,фастфуд,Новопетровская улица,20
171034,Пицца Хат,True,предприятие быстрого обслуживания,"город Москва, Тушинская улица, дом 17",30.0,30,фастфуд,Тушинская улица,15
172511,Bocconcino,True,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",36.0,36,кафе,Ленинградское шоссе,19
169327,Стардогs,True,предприятие быстрого обслуживания,"город Москва, 5-я улица Ямского Поля, дом 23, корпус 1",20.0,0,фастфуд,5-я улица Ямского Поля,22
172762,Panda Express,True,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",10.0,10,кафе,Ленинградское шоссе,19
171031,МАКДОНАЛДС,True,предприятие быстрого обслуживания,"Тушинская улица, дом 16, строение 2",133.0,133,фастфуд,Тушинская улица,15
